Hollister Co.,Local business,101,35.106932,-106.572903,,,
Uptown Dental Associates,Health/medical/pharmacy,75,35.107012,-106.564631,,,
Lucky Brand ABQ Uptown,Local business,110,35.1027996,-106.5672219,,,
City Place Office Building,Local business,1,35.102808,-106.569866,,,
Express,Local business,241,35.1070328,-106.573397,,,
Godiva,Local business,19,35.10714228,-106.5716338,,,
Lifestyle Lift,Local business,8,35.10678297,-106.5681707,,,
Plastic Surgery Center PC,Local business,19,35.103347,-106.57775,,,
J J S Cleaning Services,Local business,0,35.110145,-106.574539,,,
Excel Carpet & Upholstery Cleaning,Local business,0,35.108393,-106.565782,,,
Axcess Financial Group,Local business,2,35.104295,-106.57096,,,
Route 66 Vapor,Local business,38,35.110243,-106.569051,,,
RedGorillaRecords,Record label,36,35.095327,-106.573857,,,
Champs Sports Coronado Ctr,Local business,36,35.108309,-106.57626,,,
Aldo,Local business,79,35.10679938,-106.5720444,,,
Smart Massage R2M,Shopping/retail,15,35.106375,-106.571286,,,
Southwest Child Care,Local business,30,35.110601,-106.556199,,,
Accent On Vision East Dr. Renee Fuemmeler,Health/medical/pharmaceuticals,66,35.105982,-106.565101,,,
Graceway Christian Academy,Education,184,35.093606,-106.577177,,,
Saint Johns Church,Local business,35,35.1104359,-106.57538,,,
Blinds Direct by Bud,Local business,0,35.093026,-106.577879,,,
Auntie Anne's Pretzels,Local business,20,35.106932,-106.572903,,,
Las Vegas Nevada,Local business,21,35.10012588,-106.570648,,,
Great Clips - Fiesta Plaza,Local business,213,35.11074288,-106.5773376,,,
Albuquerque Uptown Village Apartments,Local business,119,35.10259841,-106.5645816,,,
Bcbgmaxazaria,Local business,21,35.10306879,-106.5673477,,,
Sports Authority Albuquerque - Winrock,Local business,68,35.099283,-106.565446,,,
All Things Sacred LLC,Local business,2,35.108207,-106.577984,,,
Big Brothers and Big Sisters of Central Nm,Local business,13,35.10835689,-106.568685,,,
JoS. A. Bank,Local business,53,35.1021,-106.567561,,,
RBC Wealth Management,Local business,1,35.104355,-106.573509,,,
Chelsea Street,Local business,5,35.10767909,-106.5699762,,,
Hollister Surf Shop,Local business,3,35.10699854,-106.5718836,,,
Potato Corner,Local business,40,35.10696023,-106.5734721,,,
Fanzz,Local business,10,35.10707838,-106.5732919,,,
Rue21,Local business,8,35.10708418,-106.5734867,,,
Final Cut Hair Studio,Spas/beauty/personal care,30,35.101291,-106.570452,,,
The North Face Albuquerque,Outdoor gear/sporting goods,232,35.1022506,-106.567381,,,
The Pool at Uptown Village,Local business,82,35.10366383,-106.5647995,,,
Waddell & Reed,Local business,6,35.102512,-106.574931,,,
Comcast,Local business,13,35.10997907,-106.5579873,,,
Save Lucky Paws unique pet adoption center,Local business,47,35.10661182,-106.5711215,,,
Express Lawyer Services,Local business,0,35.104283,-106.570946,,,
Sbarro,Local business,25,35.10683449,-106.574387,,,
Lynch Steve Wealth Management,Local business,0,35.104283,-106.570946,,,
Salon 123,Local business,11,35.108783,-106.564917,,,
Smart Corporation,Local business,1,35.110483,-106.572374,,,
Michelle Bermudez State Farm Agent,Local business,38,35.094882,-106.569077,,,
Earthbound Trading Co.,Local business,19,35.10673544,-106.5746538,,,
Whpacific Inc.,Local business,4,35.101028,-106.571375,,,
Gordon's Jewelers,Local business,11,35.106375,-106.571286,,,
Flip Flop Shops Albuquerque,Shopping/retail,37,35.10714312,-106.5712071,,,
Gap ABQ Uptown,Shopping/retail,215,35.10236905,-106.5673335,,,
Uptown Girl,Spas/beauty/personal care,25,35.101291,-106.570452,,,
Legacy Partners,Local business,0,35.104283,-106.570946,,,
D Pennington & Associates,Local business,0,35.104283,-106.570946,,,
Merle Norman Cosmetics and Spa,Spas/beauty/personal care,19,35.11024,-106.569051,,,
Uptown Square Apartments. Live near it all.,Real estate,91,35.110337,-106.56608,,,
Mike E. Roussel D.M.D Fresh Breath Center of New Mexico,Business services,18,35.10583,-106.565109,,,
Wet Seal,Local business,12,35.106932,-106.572903,,,
Winrock 16,Local business,14,35.09771075,-106.5626027,,,
Coldwater Creek,Local business,18,35.102729,-106.566909,,,
Albuquerque Modern Dentists,Local business,55,35.108706,-106.568139,,,
Word of Life Restoration Church,Church/religious organization,5,35.093194,-106.577879,,,
Ghost Armor Coronado mall,Local business,3,35.10706386,-106.5735614,,,
Tom Bolack,Local business,4,35.09892406,-106.5739313,,,
Darth Vader (Citadel),Local business,8,35.10260052,-106.575306,,,
Winrock Villas Condominiums,Local business,16,35.099282,-106.560665,,,
Bitty B Photography by Bree Ross,Small business,88,35.109519,-106.561675,,,
America Income Life,Local business,1,35.10204534,-106.5760545,,,
Torrid Albuquerque,Shopping/retail,23,35.106375,-106.571286,,,
Southwest H2O,Local business,10,35.109509,-106.557428,,,
New Mexico State Government,Local business,1,35.102789,-106.57257,,,
WestStar Mortgage,Local business,32,35.102808,-106.569866,,,
Creative Financial Staffing,Local business,0,35.101028,-106.571375,,,
Coronado Childrens Center,School,39,35.108784,-106.565137,,,
Sunglass Hut ABQ Uptown #5289,Retail and consumer merchandise,69,35.102729,-106.566909,,,
The Lash Studio,Spas/beauty/personal care,71,35.10647237,-106.5711341,,,
La Siguena,Local business,35,35.095101,-106.577879,,,
Starbucks,Local business,11,35.10091,-106.56766,,,
Transitions to Tomorrow,Local business,0,35.104295,-106.57096,,,
Shadow of Comfort Tattoo,Local business,28,35.109533,-106.554899,,,
ALDO Shoes - Coronado Ctr,Local business,15,35.106932,-106.572903,,,
Cheese and Coffee,Local business,22,35.11075009,-106.5688668,,,
Bjorn Construction,Local business,0,35.104269,-106.563931,,,
UMYF Solid Ground,Church/religious organization,110,35.110298,-106.575519,,,
First American Financial Advisors,Local business,0,35.102808,-106.569866,,,
Walsh Counseling Services,Local business,8,35.102278,-106.563193,,,
The Diamond Supplier Albuquerque,Shopping/retail,31,35.104191,-106.569411,,,
ABC Cake Shop and Bakery,Local business,637,35.09573383,-106.5771912,,,
Sandia Staffing Alliance LLC,Local business,0,35.108217,-106.567834,,,
Autism Communication Consultants,Professional services,33,35.108191,-106.577973,,,
Wright's Indian Art,Arts/entertainment/nightlife,91,35.110617,-106.569057,,,
FIT Medical Weight Loss,Local business,33,35.103347,-106.57775,,,
Peoples Flowers (Menaul Store),Local business,3,35.10892842,-106.5597225,,,
Foreign Aide Parts & Service for Volkswagen,Local business,16,35.095391,-106.576984,,,
American Laser Centers,Local business,24,35.107016,-106.567786,,,
Catalyst Financial Management LLC,Local business,0,35.102783,-106.569852,,,
Ribs Hickory Smoked Pit Barbecue,Local business,2,35.103825,-106.571194,,,
Remington Authorized Shaver Sales,Local business,0,35.093216,-106.577726,,,
Mitel,Local business,0,35.106106,-106.567641,,,
Cake Fetish,Restaurant/cafe,738,35.11033405,-106.5688742,,,
International House of Pancakes,Local business,1334,35.1088766,-106.5609597,,,
CDIS of New Mexico,Insurance company,4,35.110347,-106.560217,,,
Abide,Church/religious organization,105,35.110298,-106.575519,,,
Paaru Construction Corp,Local business,0,35.093981,-106.568128,,,
Montezuma Elementary School,Local business,367,35.1013902,-106.6098395,,,
Applebee's | MENAUL,Local business,4238,35.10878312,-106.6133194,,,
Big I,Local business,372,35.10559157,-106.6289882,,,
T-Mobile Customer Care,Local business,2427,35.10990553,-106.6306902,,,
Harold's Laundry,Local business,490,35.10045514,-106.6126372,,,
UNM North Golf Course,Sports/recreation/activities,626,35.09430593,-106.617872,,,
inland kenworth of new mexico,Local business,155,35.11597242,-106.6231515,,,
Motel 6,Local business,487,35.10481626,-106.6248947,,,
TA Travel Center Albuquerque NM,Local business,7551,35.11102234,-106.6243814,,,
Village Inn,Local business,3886,35.10958806,-106.6222714,,,
Holiday Inn Express Hotel & Suites Albuquerque Midtown,Local business,2699,35.10857911,-106.614073,,,
Little Anita's New Mexican Foods,Local business,3073,35.10890295,-106.6235037,,,
Delta Uniform and Linens,Local business,103,35.115641,-106.626976,,,
Albuquerque Sunport International Airport,Local business,1603,35.11150044,-106.6062845,,,
New Mexico State Police District 5 Office,Local business,350,35.10786581,-106.6044211,,,
Econo Lodge Midtown ABQ,Hotel,256,35.10696567,-106.6037793,,,
United Blood Services New Mexico,Non-profit organization,1453,35.09970519,-106.6279337,,,
Days Inn Albuquerque,Local business,1880,35.10830469,-106.6211653,,,
UNM Dental Services Clinic - Camino de Salud,Health/medical/pharmaceuticals,119,35.09563324,-106.6243865,,,
UNM Cancer Research and Treatment Center,Local business,3239,35.09596322,-106.6282554,,,
Blake's Lotaburger,Food/beverages,1058,35.10686053,-106.6047764,,,
David's Bridal,Local business,2786,35.11008116,-106.6105886,,,
T-Mobile,Local business,262,35.10985009,-106.6306601,,,
Padilla's Mexican Kitchen,Local business,2816,35.10064247,-106.6126557,,,
Firestone Complete Auto Care,Local business,97,35.108873,-106.603964,,,
UNM Health Sciences Center,Local business,133,35.09443411,-106.6266596,,,
University of New Mexico School of Law Library,University,261,35.09397278,-106.6181115,,,
Marriott Hotel ABQNew Mexico,Local business,194,35.10711639,-106.6064191,,,
Midtown Sports & Wellness,Sports/recreation/activities,8118,35.10673747,-106.6001967,,,
Dialysis Clinic Inc,Local business,375,35.09797247,-106.628734,,,
Whataburger Restaurants,Local business,1776,35.11314513,-106.6038487,,,
Whole Foods Indian School Plaza,Local business,97,35.10268932,-106.6046045,,,
Burger King,Local business,589,35.10355901,-106.6036569,,,
Outpatient Surgery & Imaging Services,Local business,958,35.09569454,-106.6272544,,,
Range Cafe,Local business,3990,35.10893332,-106.620173,,,
"Rudy's ""Country Store"" and Bar-B-Q",Local business,1334,35.107182,-106.604895,,,
The Archery Shoppe,Local business,766,35.11564251,-106.6039068,,,
Crowne Plaza Albuquerque,Hotel,4688,35.10786214,-106.6249418,,,
UNM Hospital - Outpatient Pharmacy,Local business,728,35.09488073,-106.6274074,,,
Thrift Town - Albuquerque #4,Shopping/retail,370,35.10897372,-106.6004089,,,
Alpine Sausage Kitchen,Local business,109,35.10181992,-106.6133686,,,
Sandia Peak Ski Resort,Local business,152,35.1067453,-106.606814,,,
Lucky Boy Restaurant,Local business,240,35.09491836,-106.6052093,,,
Motel 6,Local business,721,35.10695476,-106.6060802,,,
University of New Mexico Cancer Center,Local business,148,35.09602748,-106.6282673,,,
MCM Elegante Albuquerque,Hotel,8547,35.10834689,-106.6225653,,,
Wienerschnitzel,Local business,367,35.11634547,-106.6044078,,,
Pizza Hut,Local business,1276,35.11089064,-106.6039485,,,
Tennis Club of Albuquerque,Sports/recreation/activities,359,35.1026054,-106.6123692,,,
UNM Continuing Education,Education,2570,35.10042917,-106.6267378,,,
Twisters,Local business,897,35.1093821,-106.6199591,,,
Teacher Heaven,Local business,203,35.11353442,-106.6053064,,,
Walmart Albuquerque - Carlisle Blvd NE,Local business,2808,35.111998,-106.607255,,,
Travelodge,Local business,485,35.11180258,-106.6223043,,,
Hotel Cascada,Hotel,11704,35.10770945,-106.6031261,,,
4 Wheel Parts,Local business,150,35.10920789,-106.6153699,,,
Napoli Coffee,Local business,780,35.11397284,-106.6047359,,,
UNM Hospital Department of Radiology,Local business,80,35.0956745,-106.6273878,,,
Whole Foods Market Albuquerque,Food/grocery,2231,35.10261194,-106.6046298,,,
Sonic Drive In,Local business,1161,35.1088387,-106.6015492,,,
UNM Center for Development and Disability,Health/medical/pharmaceuticals,83,35.108512,-106.617904,,,
Taj Mahal Cuisine of India,Restaurant/cafe,2359,35.09621657,-106.6038731,,,
Rodeway Inn Midtown,Local business,175,35.10874798,-106.6194118,,,
World Market,Local business,185,35.11039379,-106.6073216,,,
Residence Inn Albuquerque,Local business,255,35.107089,-106.607375,,,
Richard's Mexican Restaurant,Local business,554,35.10975685,-106.6085757,,,
Fairfield Inn Albuquerque University Area,Local business,478,35.107833,-106.626281,,,
Pho 79 - Albuquerque,Restaurant/cafe,149,35.11494,-106.621784,,,
Hampton Inn Albuquerque Midtown by Hilton,Hotel,1293,35.10585062,-106.6024172,,,
Ronald McDonald House Charities of New Mexico,Non-profit organization,1165,35.094116,-106.621454,,,
Paloma Blanca Care and Rehab,Local business,39,35.09971591,-106.6301597,,,
Jack in the Box,Local business,877,35.11264561,-106.6046315,,,
Savers,Local business,201,35.1098515,-106.6025827,,,
UNM Family Health,Local business,320,35.09486296,-106.6270238,,,
Lobo Little League,Non-profit organization,328,35.10794297,-106.6094944,,,
Millys Restaurant,Local business,240,35.11461172,-106.6201085,,,
Maine Street Lobster,Food/grocery,25,35.09381124,-106.609827,,,
Super 8 Albuquerque/Midtown,Local business,1159,35.11187598,-106.6229493,,,
Greater Albuquerque Association of REALTORS®,Local business,466,35.10272142,-106.6282042,,,
Ranchers Club of New Mexico,Local business,1645,35.1080625,-106.6247289,,,
New Testament Christian Church of Albuquerque,Church/religious organization,23,35.094975,-106.605012,,,
ClubHouse Inn & Suites Albuquerque,Hotel,1657,35.10987349,-106.6286789,,,
Red Roof Inn,Local business,1389,35.11539485,-106.6264512,,,
Regal Nails,Local business,183,35.1120296,-106.6079026,,,
Smith's,Local business,225,35.0955451,-106.6032765,,,
McDonald's at 2801 Carlisle Blvd Ne,Local business,777,35.1131411,-106.6047223,,,
Raddison,Local business,5716,35.10776677,-106.6029195,,,
Pediatric Associates,Local business,384,35.10167437,-106.6055574,,,
Hard Rock Cafe Hotel and Casino,Local business,283,35.10253694,-106.6301377,,,
La Quinta Inn & Suites Albuquerque Midtown,Local business,109,35.110586,-106.621925,,,
Advanced Health,Local business,359,35.11184762,-106.6114328,,,
Suburban Extended Stay Hotel Albuquerque,Hotel,280,35.10762193,-106.6080301,,,
Altitude Sports Grill,Restaurant/cafe,1559,35.10771431,-106.6035777,,,
New Mexico Clay,Arts/entertainment/nightlife,238,35.117511,-106.613317,,,
SAGA (Sandia Acrobatic Gymnastics Academy),Sports/recreation/activities,701,35.11395216,-106.6135767,,,
Piattini,Restaurant/cafe,430,35.09848306,-106.6133052,,,
Eyemart Express,Local business,316,35.11047139,-106.6036556,,,
Independent Insurance Agents of New Mexico,Organization,36,35.099944,-106.629562,,,
Showtime Barber Shop,Local business,463,35.09501605,-106.603617,,,
Subway on Carlisle,Local business,52,35.113716,-106.605526,,,
Satellite Coffee - UNM Campus,Restaurant/cafe,135,35.09442806,-106.6266283,,,
Elegante Hotel & Suites,Local business,171,35.10811581,-106.6223425,,,
Accessories Unlimited Albuquerque,Automotive,25,35.114758,-106.617792,,,
Travel Centers of America,Local business,426,35.11072867,-106.6260991,,,
Hairstudio LM,Spas/beauty/personal care,7,35.109025,-106.605458,,,
Ground-Level Industries LLC,Automotive,73,35.11607655,-106.6109571,,,
FAHB Fusion,Health/beauty,23,35.1107,-106.61,,,
Southwest Reef Company LLC,Pet services,48,35.109026,-106.615432,,,
Impression Nails,Spas/beauty/personal care,104,35.113716,-106.605526,,,
Summit Electric Supply,Industrials,61,35.113417,-106.616483,,,
Mick's Chile Fix,Local business,524,35.11604594,-106.6135608,,,
House of Bread Albuquerque,Restaurant/cafe,122,35.10130977,-106.604002,,,
Gotcha Covered Upholstery,Automotive,27,35.117172,-106.620781,,,
Franks Supply Company Inc.,Engineering/construction,28,35.117385,-106.617113,,,
Sergio's Hair Studio,Spas/beauty/personal care,462,35.10948138,-106.6022207,,,
Head Over Heels for You Hair & Nails - Albuquerque,Spas/beauty/personal care,467,35.11007552,-106.6081049,,,
Gods mighty warriors ministries,Church/religious organization,140,35.1004625,-106.6149597,,,
Dee's Cheesecake Factory,Restaurant/cafe,682,35.10890837,-106.6069264,,,
UNM Children's Campus for Early Care and Education (UNMCC),University,191,35.09564288,-106.6253123,,,
Altura Salon & Professional Men's Hair Cuts,Spas/beauty/personal care,8,35.094605,-106.60373,,,
Kmart,Local business,351,35.10330913,-106.6027163,,,
Manic Munchies,Restaurant/cafe,5,35.1107,-106.61,,,
The Beauty Bar,Spas/beauty/personal care,177,35.109379,-106.62474,,,
Albuquerque Mennonite Church,Church/religious organization,33,35.097098,-106.612731,,,
University of New Mexico Lobo Club,Local business,100,35.11079711,-106.624714,,,
ImagEnMotion PhotoGrafix,Arts/entertainment/nightlife,302,35.109379,-106.62474,,,
Radius Art Studios,Professional services,126,35.109379,-106.62474,,,
Aspen Plaza Apartments,Real estate,76,35.096249,-106.602768,,,
Joy Cuisine,Restaurant/cafe,76,35.114452,-106.603817,,,
Panza Llena Cafe,Local business,162,35.11688368,-106.6143897,,,
Left Turn Distilling,Bar,194,35.115463,-106.613627,,,
Candlewood Hotel Suites Albuquerque,Local business,579,35.11004761,-106.6113566,,,
The Mind Research Network,Local business,190,35.09485058,-106.6212263,,,
Camp Bow Wow Albuquerque,Pet services,114,35.113753,-106.609164,,,
Bikeworks ABQ,Local business,28,35.113716,-106.605526,,,
Sabaku Con,Community organization,135,35.107712,-106.62563,,,
Tijeras Hair Co. (Salon),Spas/beauty/personal care,44,35.102296,-106.613673,,,
Pink Rhino,Shopping/retail,59,35.108575,-106.600889,,,
Atria Vista del Rio,Local business,236,35.0995642,-106.6252849,,,
New Mexico Black Expo: Office of African American Affairs,Government organization,7,35.1107,-106.61,,,
Milton's Cafe,Restaurant/cafe,100,35.117266,-106.607495,,,
Lotus Dragon Center for Wellness and Meditation,Company,22,35.094458,-106.605553,,,
Medusa Hair Salon,Professional services,2,35.109416,-106.618958,,,
Kids in the Kitchen,Education,16,35.113753,-106.609164,,,
Casa Esperanza,Non-profit organization,329,35.09367047,-106.621086,,,
Duke City Tattoo Fiesta,Local business,80,35.10836184,-106.6252005,,,
Alta Mira NM,Non-profit organization,36,35.098082,-106.60451,,,
UNM Alumni Memorial Chapel,University,155,35.1107,-106.61,,,
Adoughbe Pizza,Food/beverages,6,35.11784993,-106.6139295,,,
Indoor Party Tyme,Event planning/event services,205,35.108575,-106.600889,,,
The Mesa Grill Restaurant & The Sandia Springs Lounge,Restaurant/cafe,234,35.10861605,-106.622543,,,
TLC Taco Box,Restaurant/cafe,7,35.1107,-106.61,,,
New Mexico Tint,Automotive,177,35.116901,-106.6100737,,,
EC-Council University,University,5,35.1107,-106.61,,,
Juice E Vapes Menaul,Shopping/retail,24,35.109025,-106.605458,,,
TINT N WRAPS,Automotive,33,35.108577,-106.615787,,,
2 One 3 Graphics,Local business,28,35.112613,-106.62851,,,
A Good Design Studio,Professional services,1,35.1107,-106.61,,,
Peoples Flowers,Local business,60,35.116195,-106.605842,,,
Environmental Education Association of New Mexico (EEANM),Non-profit organization,2,35.1107,-106.61,,,
Bocotek,Local business,27,35.111956,-106.630495,,,
Line-X of Albuquerque,Automotive,76,35.109771,-106.621425,,,
Lady Lotus Energy Therapy,Health/medical/pharmacy,40,35.116665,-106.609292,,,
Chicharroneria Don Choche,Local business,9,35.11668131,-106.6114699,,,
New Mexico PBS,Media/news/publishing,143,35.094263,-106.625154,,,
Kitty Kingdom,Pet services,8,35.1107,-106.61,,,
Little Splashes Swim School,Sports/recreation/activities,1,35.1107,-106.61,,,
DJ Mister E,Local business,1,35.1107,-106.61,,,
Simply ONE STOP,Business services,39,35.109379,-106.62474,,,
Trio Salon,Spas/beauty/personal care,68,35.100333,-106.604591,,,
Executive Choice Cleaning,Local business,0,35.1107,-106.61,,,
Fresh Milk Resumes,Professional services,1,35.1107,-106.61,,,
Albuquerque Insurance World,Bank/financial institution,0,35.113974,-106.603817,,,
Puppy Love Paintings,Arts/entertainment/nightlife,1,35.1107,-106.61,,,
Hair Studio by Michelle &Valerie,Spas/beauty/personal care,16,35.112087,-106.603823,,,
Eunice Brooks Spiritual Advisor - Soul Destiny Astrology,Business services,7,35.1107,-106.61,,,
CLNkids,Non-governmental organization (ngo),1,35.1107,-106.61,,,
Albuquerque Wildlife Federation,Non-profit organization,2,35.1107,-106.61,,,
Destination Derrick,Transportation,0,35.1107,-106.61,,,
AISES,Non-profit organization,9,35.1107,-106.61,,,
Ale Republic,Bar,61,35.1107,-106.61,,,
UNM College Prep Programs,Education,3,35.1107,-106.61,,,
Funky Steel & Pascetti Steel,Home improvement,16,35.112381,-106.61983,,,
Southwest Traditional and Bluegrass Music Association,Non-profit organization,1,35.1107,-106.61,,,
Camp Rising Sun New Mexico,Non-profit organization,14,35.108512,-106.617904,,,
Vamonos Pest Control,Professional services,78,35.10471244,-106.6309688,,,
Center for Consciousness Education,Education,7,35.112577,-106.628362,,,
Donate Life NM,Non-profit organization,13,35.100986,-106.629537,,,
Keep it fresh,Local business,17,35.109025,-106.605458,,,
C.L.Ink,Arts/entertainment/nightlife,1,35.1107,-106.61,,,
You're on TV,Non-profit organization,1,35.1107,-106.61,,,
HBL & Remodel,Home improvement,0,35.1107,-106.61,,,
Latte Stone Realty LLC,Real estate,2,35.1107,-106.61,,,
XXIV nutrition,Club,31,35.1107,-106.61,,,
Basil's Home Cooking,Food/grocery,0,35.1107,-106.61,,,
Pizza 9 Mobile Food Truck,Event planning/event services,0,35.1107,-106.61,,,
Albuquerque Flowrider,Sports/recreation/activities,6,35.108491,-106.603655,,,
Nightvision,Local business,25,35.1107,-106.61,,,
Cuadra cuesta blanca,Club,0,35.1107,-106.61,,,
Little Inchworm Baby Boutique,Shopping/retail,7,35.1107,-106.61,,,
212abq,Church/religious organization,5,35.1107,-106.61,,,
Site Con LLC.,Business services,0,35.1107,-106.61,,,
Three J's Racing,Sports/recreation/activities,2,35.1107,-106.61,,,
Claudia Lucas Interiors,Home improvement,0,35.1107,-106.61,,,
Fabulous Interiors Inc,Company,0,35.1107,-106.61,,,
New Mexico Wedding Guide,Event planning/event services,6,35.1107,-106.61,,,
Sure Resource,Education,0,35.1107,-106.61,,,
New Mexico State Fraternal Order of Police,Organization,1,35.09554,-106.603245,,,
NAPS - Native American Paranormal Society,Consulting/business services,0,35.10813718,-106.6015457,,,
University of New Mexico Dean of Students Office,University,3,35.1107,-106.61,,,
Camera Nena Photographs,Local business,0,35.1107,-106.61,,,
Recovery Services of New Mexico,Health/medical/pharmaceuticals,1,35.1107,-106.61,,,
Oh's & Bows,Local business,0,35.1107,-106.61,,,
Quickly-Cleaned Janitorial New Mexico,Local business,0,35.1107,-106.61,,,
Yarnlicious Creations,Local business,0,35.1107,-106.61,,,
Cake It Yourself,Local business,0,35.1107,-106.61,,,
Bella Rae Jewelry Collection,Local business,0,35.1107,-106.61,,,
Diaper Cakes by Janelle,Local business,0,35.1107,-106.61,,,
Albuquerque Limo,Transportation,1,35.1107,-106.61,,,
JLS Designs,Local business,13,35.1107,-106.61,,,
Albuquerque United Football Club-AUFC,Community organization,4,35.1107,-106.61,,,
Sustainable Fundraising Solutions - SFS,Company,0,35.102296,-106.613663,,,
New Mexico Farm to Table Delivery Service,Consulting/business services,0,35.1107,-106.61,,,
K.C. Exotics,Pet services,3,35.1107,-106.61,,,
Albuquerque Herbalism,Education,2,35.1107,-106.61,,,
WomanWalk,Education,0,35.1107,-106.61,,,
Dismas House New Mexico,Non-profit organization,1,35.1107,-106.61,,,
Brace Builders,Home improvement,0,35.1107,-106.61,,,
Cake Whipped By Angie,Food/grocery,1,35.1107,-106.61,,,
Rock Your Moc's,Organization,96,35.1107,-106.61,,,
Scratch Bakery LLC,Restaurant/cafe,4,35.1107,-106.61,,,
Kaye's Comida Soul,Restaurant/cafe,1,35.1107,-106.61,,,
Native Plant Society New Mexico,Organization,0,35.1107,-106.61,,,
Brewer Oil Company,Retail and consumer merchandise,12,35.116389,-106.614796,,,
Steel Hungry Pizza Truck,Food/grocery,6,35.1107,-106.61,,,
Get your hair cut today,Health/beauty,0,35.1107,-106.61,,,
CDD AODD Recreation Services,Non-profit organization,0,35.108512,-106.617904,,,
Common Bond New Mexico,Non-profit organization,0,35.1107,-106.61,,,
New Mexico Beekeepers Association,Non-profit organization,0,35.1107,-106.61,,,
My Final Checklist,Company,0,35.1107,-106.61,,,
Mariposa Heating & Cooling Services,Local business,0,35.1107,-106.61,,,
Oh Kay Cee's Barbeque Truck,Food/grocery,0,35.1107,-106.61,,,
J & R Restaurant Equipment Co.,Local business,0,35.115391,-106.613627,,,
Hi-Tech Ignition Interlock,Automotive,6,35.113281,-106.608655,,,
Speedy MVD Services LLC,Automotive,6,35.1107,-106.61,,,
Tac-12 A1,Outdoor gear/sporting goods,0,35.1107,-106.61,,,
Ayurveda • Yoga • Jyotisha Sessions with Easter,Health/medical/pharmacy,0,35.1107,-106.61,,,
Beauty Society with Tamara,Health/beauty,24,35.1107,-106.61,,,
Cutmaster Music,Event planning/event services,10,35.116665,-106.609292,,,
Statewide Products,Food/grocery,0,35.107687,-106.600458,,,
J & C Acrylic Jewelry,Shopping/retail,0,35.1107,-106.61,,,
Belamour Catering,Event planning/event services,0,35.1107,-106.61,,,
Prosum Roasters,Education,1,35.113753,-106.609164,,,
Leaders Uniting Voices Youth Advocates of NM,Organization,1,35.1107,-106.61,,,
Osher Lifelong Learning Institute at the University of New Mexico,Organization,14,35.100474,-106.626867,,,
MAD Fabrications,Home improvement,1,35.1107,-106.61,,,
VAULT Enterprise,Local business,0,35.1107,-106.61,,,
Lucky Paws,Small business,63,35.1004625,-106.6149597,,,
Sportsmix ABQ Coed Sports,Sports/recreation/activities,0,35.1107,-106.61,,,
Elinor Oldham's Art and Bead Gallery,Shopping/retail,7,35.11015,-106.607629,,,
Dirty Looie's Glassland,Retail and consumer merchandise,1,35.1107,-106.61,,,
Lobo Reading Experience 2014-15,University,1,35.1107,-106.61,,,
Husk E Bay,Company,0,35.1107,-106.61,,,
FAT KATZ,Non-profit organization,6,35.1107,-106.61,,,
Aspen Project,Non-profit organization,1,35.1107,-106.61,,,
Lava Designs by Mia,Local business,0,35.1107,-106.61,,,
Albuquerque Vipassana Sangha,Non-profit organization,1,35.1107,-106.61,,,
New Mexico Business Coalition,Non-profit organization,1,35.1107,-106.61,,,
Opera Southwest,Non-profit organization,1,35.1107,-106.61,,,
That Crazy Wrap Chick,Health/beauty,1,35.1107,-106.61,,,
Rocker Rags.com - Threads For Those That Rock,Retail and consumer merchandise,0,35.1107,-106.61,,,
Abuelita Mi Cafe,Food/beverages,1,35.1107,-106.61,,,
ABQ Imports,Retail and consumer merchandise,7,35.1107,-106.61,,,
CAPE-NM,Non-profit organization,1,35.1107,-106.61,,,
Heather Marie Photography,Local business,0,35.1107,-106.61,,,
Martinez For New Mexico HD 29,Political organization,0,35.1107,-106.61,,,
Rio Grande Down Syndrome Network,Non-profit organization,3,35.1107,-106.61,,,
Upper Management Productions,Media/news/publishing,0,35.1107,-106.61,,,
Committee to Elect Jill Martinez,Political organization,1,35.1107,-106.61,,,
Bicycle Coalition of New Mexico,Non-profit organization,0,35.1107,-106.61,,,
K O Cartel Apparel,Small business,0,35.1107,-106.61,,,
Rio Grande Foundation,Non-profit organization,0,35.1107,-106.61,,,
Student United Way at UNM,Non-profit organization,1,35.10877129,-106.6139026,,,
Lobo Paranormal,University,0,35.1107,-106.61,,,
Primero tu salud,Health/beauty,0,35.1107,-106.61,,,
Center for Global Awareness,Non-profit organization,0,35.100531,-106.611618,,,
Graduate Studies at the University of New Mexico,University,1,35.1107,-106.61,,,
Isaac Del Toro - Freelancer,Small business,0,35.1107,-106.61,,,
Asparagus Jumpsuit,Media/news/publishing,0,35.1107,-106.61,,,
Popular Us,Company,0,35.1107,-106.61,,,
Cystic Fibrosis Foundation - New Mexico Chapter,Non-profit organization,0,35.1107,-106.61,,,
HANDs- Humans Against Nuclear Waste Dumps,Consulting/business services,0,35.1107,-106.61,,,
Beloved Pet Care Inc,Non-profit organization,0,35.1107,-106.61,,,
Two Bears Construction,Engineering/construction,0,35.1107,-106.61,,,
Unique Places to Save,Non-profit organization,1,35.1107,-106.61,,,
Lions Club of UNM,Non-profit organization,1,35.1107,-106.61,,,
Breakfast/Lunch 2 you,Food/grocery,4,35.1107,-106.61,,,
Talus Holds,Small business,0,35.1107,-106.61,,,
